"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"59","1555837_s_at","POLR2B","5431","RNA polymerase II subunit B",0.554633525259059,5.61508727512848,1.07171497239915,0.292722539169677,0.38046390554668,-6.18043461930272
"60","1555851_s_at","SELENOW","6415","selenoprotein W",-3.0232096660199,7.96909219374089,-7.83964738873622,1.23930953608788e-08,4.58999320842822e-07,9.86607334673192
"61","1555870_at","RNF207","388591","ring finger protein 207",-1.23386561286027,3.93298154351694,-3.32965758926419,0.00238552772698618,0.00821003873302915,-1.97732089860894
"62","1555878_at","RPS24","6229","ribosomal protein S24",-1.43400384715543,2.99683928320873,-3.69391873222519,0.000916328791238416,0.00383338790697356,-1.06781276142906
"63","1555889_a_at","CRTAP","10491","cartilage associated protein",-1.60921505591752,7.00376232194802,-3.08210297322059,0.0044878248941985,0.0138406028249651,-2.57189720357322
"64","1555989_at","DAAM1","23002","dishevelled associated activator of morphogenesis 1",2.63837896975149,4.61611000480841,3.49495250804196,0.0015508241037055,0.00592867131312417,-1.56919151510124
"65","1556057_s_at","NEUROD1","4760","neuronal differentiation 1",0.578942722865515,3.48097829281489,1.15489315466373,0.257600658460439,0.34252363276485,-6.08984648733484
"66","1556308_at","PRRT3","285368","proline rich transmembrane protein 3",-0.312390627644346,4.12771420088118,-0.750148190589023,0.459233475461247,0.542718249542463,-6.47076289244439
"67","1556316_s_at","MIF-AS1","284889","MIF antisense RNA 1",-1.03121731749019,6.3402645036181,-2.32883956491239,0.027073166845139,0.0575233550283295,-4.22131330238074
"68","1556346_at","COTL1","23406","coactosin like F-actin binding protein 1",-1.24619215035772,4.36992899107705,-2.78942120283373,0.00925062459294001,0.0242498516114927,-3.24452356151478
"69","1556364_at","ADAMTS9-AS2","100507098","ADAMTS9 antisense RNA 2",0.897535884250559,4.28943177272378,1.33746263770995,0.191510092116583,0.270705478756935,-5.86965116629275
"70","1556467_at","ZNF80","7634","zinc finger protein 80",1.469649625749,3.76362026857498,3.87450132391579,0.000564846821763446,0.00265767671265621,-0.604543357377802
"71","1556499_s_at","COL1A1","1277","collagen type I alpha 1 chain",-2.51798939723443,7.25617041044227,-4.28755853310656,0.000183611298737075,0.00107521397223506,0.478076302366677
"72","1556744_a_at","ZNF654","55279","zinc finger protein 654",1.31206592703804,4.18639592182026,1.97508237517413,0.0578864303799161,0.104221878271497,-4.88913414788406
"73","1556821_x_at","DLEU2","8847","deleted in lymphocytic leukemia 2",2.37375978594003,4.39044671964434,4.72560886478389,5.48502241153263e-05,0.000414818859975311,1.64982425183928
"74","1556950_s_at","SERPINB6","5269","serpin family B member 6",-2.89457083355084,4.64842220151791,-5.56964799227074,5.28856637165523e-06,6.30196427530606e-05,3.93235794065551
"75","1557070_at","TFAP2A-AS1","100130275","TFAP2A antisense RNA 1",-0.901574414721412,3.86234105545613,-1.76267141123795,0.0885370489918718,0.144940821889775,-5.24997586696844
"76","1557089_at","KIF5C","3800","kinesin family member 5C",1.00340895805136,5.92649242577057,1.58422650016042,0.124032634730698,0.190460154586469,-5.52745827235563
"77","1557165_s_at","KLHL18","23276","kelch like family member 18",-0.772702592294449,4.01981134099482,-1.44964455020446,0.15793092711416,0.231421834032618,-5.72026051371418
"78","1557293_at","MIR570HG","440993","MIR570 host gene",0.980198784043343,2.88392384054065,2.47251873957536,0.019550423465,0.044067593259746,-3.92857803435221
"79","1557347_at","MCPH1","79648","microcephalin 1",0.652969003376965,4.16787395998205,1.14310818248758,0.262381295747212,0.346721208160882,-6.10305765962121
"80","1557360_at","LRPPRC","10128","leucine rich pentatricopeptide repeat containing",1.09783508773118,5.81702070262292,2.32977353849763,0.027016741991043,0.0574336953227176,-4.21944829907784
"81","1557432_at","RASAL2","9462","RAS protein activator like 2",-0.11370708968569,2.74824196447276,-0.20545306741328,0.838659465473017,0.873044936079053,-6.73366607287381
"82","1557458_s_at","SHB","6461","SH2 domain containing adaptor protein B",-0.831597657569286,3.32118506247863,-1.60600384695939,0.119153375726475,0.184158567307725,-5.49490555372085
"83","1557570_a_at","LINC01305","285084","long intergenic non-protein coding RNA 1305",0.0188471235996426,4.3151989441164,0.027306750884007,0.978402891472916,0.984745069278524,-6.75481541846066
"84","1557633_at","POM121L8P","29797","POM121 transmembrane nucleoporin like 8, pseudogene",0.868319226366518,4.23172013858415,1.86806690783678,0.0719294626922623,0.12304205122401,-5.07493606903442
"85","1557828_a_at","TMEM267","64417","transmembrane protein 267",1.65537691649895,5.60741271621234,2.95158541749269,0.00621762269242723,0.0177640076499142,-2.87624502331074
"86","1557965_at","MTERF4","130916","mitochondrial transcription termination factor 4",0.476214694666618,4.39220892327169,1.15136200920001,0.259026368144913,0.343524785874184,-6.09381792195144
"87","1558142_at","TNRC6B","23112","trinucleotide repeat containing adaptor 6B",0.917287975934929,3.28978545202589,2.29890273233693,0.0289394062834626,0.0607216128723174,-4.28082243635
"88","1558369_at","MPHOSPH9","10198","M-phase phosphoprotein 9",0.959678578700778,3.84767547022057,2.16142669755231,0.0390910583155851,0.0765699186899645,-4.54719130607261
"89","1558467_a_at","UGGT2","55757","UDP-glucose glycoprotein glucosyltransferase 2",0.546616286478156,3.56551909243027,0.976419458259268,0.336965036433559,0.42496965075985,-6.27651573883469
"90","1558508_a_at","C1orf53","388722","chromosome 1 open reading frame 53",-0.960556047137182,3.30201413457769,-2.28780011655076,0.0296606479629038,0.0617534996525232,-4.30275837996613
"91","1558546_at","DNASE1","1773","deoxyribonuclease 1",0.879163007004363,4.79251370892501,1.98369169818136,0.056868492899625,0.10280944903538,-4.87384310030667
"92","1558620_at","ZNF621","285268","zinc finger protein 621",0.793618369055142,3.00914753833697,2.03583891018923,0.0510316175361276,0.0947062129320963,-4.780155805925
"93","1558685_a_at","CH17-340M24.3","158960","uncharacterized protein BC009467",-1.16440948389378,5.37356693819033,-2.44543037064537,0.0208023793014196,0.046371731220227,-3.98464924315584
"94","1558956_s_at","IFT80","57560","intraflagellar transport 80",0.808131009895008,2.36078699949755,2.16497543355046,0.0387932714623019,0.0762023272670985,-4.54046171290052
"95","1559025_at","SEPTIN9","10801","septin 9",1.61073788324074,3.52949661811582,3.46291167193937,0.00168666172878319,0.00628721458827122,-1.64893595289416
"96","1559170_at","ANKRD20A5P","440482","ankyrin repeat domain 20 family member A5, pseudogene",-0.564313045741653,3.28814986737512,-0.793319881215994,0.434061101446068,0.519047590799104,-6.43744748453038
"97","1559263_s_at","ZC3H12D","340152","zinc finger CCCH-type containing 12D",1.39380205416941,7.1100715702414,2.86247599686582,0.00774324956496356,0.0211443264442422,-3.08002951580153
"98","1559399_s_at","ZCCHC10","54819","zinc finger CCHC-type containing 10",-0.827219661360865,2.96361154098314,-1.96120465002708,0.059560841715721,0.106420846069173,-4.91367610445759
"99","1559413_at","TCP11L2","255394","t-complex 11 like 2",0.62173581313648,3.7420126477283,1.26559741505441,0.215772482041415,0.298108661875835,-5.95977341654446
"100","1559419_at","CACNB2","783","calcium voltage-gated channel auxiliary subunit beta 2",0.61306770995869,5.6472383413795,1.04762832497004,0.303498655937178,0.391570493454262,-6.20550290134483
"101","1559584_a_at","C16orf54","283897","chromosome 16 open reading frame 54",-0.394870504551236,3.08211601865267,-0.895920400692208,0.377702408627045,0.463178804261051,-6.35114914624519
"102","1559640_at","ANKFN1","162282","ankyrin repeat and fibronectin type III domain containing 1",1.61347934248941,4.39268156749671,2.651342539815,0.0128786857173327,0.0315480911655777,-3.5487046362538
"103","1559646_a_at","LINC00184","100302691","long intergenic non-protein coding RNA 184",0.0471891360011107,3.15729709637664,0.0853953872232404,0.932536319210906,0.945587258643977,-6.7514742277835
"104","1559701_s_at","NDST2","8509","N-deacetylase and N-sulfotransferase 2",-1.43611675641789,3.26687900134954,-3.78545746288323,0.000717519461772379,0.00319011681406949,-0.833872830305968
"105","1560060_s_at","VPS37C","55048","VPS37C subunit of ESCRT-I",-1.63901508360275,7.39934605800497,-4.22113597175561,0.000220261154620573,0.00123670970960119,0.302202516383971
"106","1560089_at","SLC25A25-AS1","100289019","SLC25A25 antisense RNA 1",-0.908398208071075,5.33541414287546,-1.83974652565965,0.0761052710892574,0.128443553255574,-5.12275882831284
"107","1560105_at","PTPRB","5787","protein tyrosine phosphatase receptor type B",0.843267723277646,2.65903171039804,1.79019532551988,0.0839125746100766,0.138380336479117,-5.20504351679338
"108","1560119_at","LINC00937","389634","long intergenic non-protein coding RNA 937",0.674319180762884,3.996118838343,1.49103687969596,0.146794348957209,0.217790807328281,-5.66251490888141
"109","1560131_at","LOC100506497","100506497","uncharacterized LOC100506497",0.666360225101799,3.72353274094963,1.13183471449249,0.267014491811481,0.351807279191563,-6.11557970021647
"110","1560132_a_at","LOC101927432","101927432","uncharacterized LOC101927432",1.4518903252601,2.75733494205478,4.35876935308866,0.000150999260378113,0.000934944806973068,0.667249669972911
"111","1560690_at","LINC01153","101927889","long intergenic non-protein coding RNA 1153",0.929542458156501,3.07631441034591,1.57458835351904,0.126243875241653,0.192901788172049,-5.5417465139316
"112","1560814_a_at","CCDC32","90416","coiled-coil domain containing 32",0.190929940652191,3.15387614832006,0.350911863537709,0.728201384718534,0.784979703633838,-6.69247707804836
"113","1561130_at","HECTD4","283450","HECT domain E3 ubiquitin protein ligase 4",1.22626181768548,5.52372078831346,1.82598330348268,0.0782087144207572,0.131170992985707,-5.14579229186721
"114","1561394_s_at","KIAA1755","85449","KIAA1755",-1.53153386166685,3.26431994094391,-3.29542296664946,0.00260592812089,0.00881083067339442,-2.06079365610364
"115","1561973_at","SMARCC2","6601","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",0.726971183710114,3.43605602085337,1.87483676904951,0.0709610033789,0.121798286836998,-5.06341964200322
"116","1562020_s_at","NT5DC4","284958","5'-nucleotidase domain containing 4",-2.42327145260937,4.20950437195673,-2.99941015089573,0.00552092045187806,0.0162567147076818,-2.76551095284107
"117","1562412_at","GPR89B","51463","G protein-coupled receptor 89B",1.00135242176818,3.86036192165832,2.71443536647457,0.0110813970796696,0.0279596746360727,-3.41083651007772
"118","1562477_at","EBF2","64641","EBF transcription factor 2",0.899149531165322,3.10519022341022,1.9355354670724,0.0627695921574772,0.110703732433261,-4.95872247496164
"119","1562720_at","LINC02254","101927286","long intergenic non-protein coding RNA 2254",0.761080997495465,3.21828702262857,1.4695324046796,0.152498676742087,0.225095853019307,-5.69268961404745
"120","1562743_at","ZNF33B","7582","zinc finger protein 33B",0.892954795323119,3.61940642951637,1.44162361312905,0.160165003310852,0.234355244061584,-5.73128842733288
"121","1563088_a_at","AATBC","284837","apoptosis associated transcript in bladder cancer",-1.36438570809128,4.28924035798805,-3.56335029415254,0.00129538370328048,0.00513195683036635,-1.39800339184958
"122","1563431_x_at","CALM3","808","calmodulin 3",0.22133305139001,4.00734765608787,0.487363315087293,0.629679885671379,0.698740433879977,-6.63445876122012
"123","1563521_at","MOB3B","79817","MOB kinase activator 3B",0.559224074711226,3.77675076255632,0.927968976546998,0.36111472373316,0.447733458142128,-6.32215921112452
"124","1563533_at","GADL1","339896","glutamate decarboxylase like 1",0.0538238762489716,3.30134153565924,0.0865003142961825,0.931665645143504,0.945587258643977,-6.7513773051426
"125","1563674_at","FCRL2","79368","Fc receptor like 2",3.2267181083567,4.21483203437592,7.60727068316315,2.24556429675202e-08,7.42311825275597e-07,9.28436751611859
"126","1564520_s_at","PRMT5","10419","protein arginine methyltransferase 5",-1.17183035551606,4.20033224104529,-2.28443278950502,0.0298825870972597,0.0621194665868369,-4.30939692069786
"127","1564637_a_at","FAM98B","283742","family with sequence similarity 98 member B",-0.578972482096335,2.70007966872688,-1.27792119991787,0.211453623435771,0.293346487220002,-5.94463328455976
"128","1564878_at","LINC01922","101927606","long intergenic non-protein coding RNA 1922",0.778216153861607,3.17295862388032,1.82133353611918,0.0789305095514728,0.131943050542151,-5.15354305233245
"129","1564970_at","SETDB2","83852","SET domain bifurcated histone lysine methyltransferase 2",1.28571633681043,2.71585407266946,3.46344299345476,0.00168431804810118,0.00628428092438492,-1.64761597486176
"130","1565639_a_at","PMP22","5376","peripheral myelin protein 22",0.737853853273905,6.31051501997789,1.111695778133,0.27543805735595,0.361137849154262,-6.13766649627972
"131","1566342_at","SOD2","6648","superoxide dismutase 2",-4.67781980765231,6.55423486993988,-6.63603668881526,2.88610093869061e-07,5.89110604116662e-06,6.78200718160216
"132","1566558_x_at","BAIAP2-DT","440465","BAIAP2 divergent transcript",-0.869086528652246,3.03590674345211,-1.96107490451433,0.0595766936131609,0.106420846069173,-4.91390493085031
"133","1566761_a_at","LINC00884","401106","long intergenic non-protein coding RNA 884",1.12784346496893,5.09529744663369,1.97432686956866,0.0579765148973379,0.104300887094721,-4.89047359780148
"134","1567213_at","PNN","5411","pinin, desmosome associated protein",1.39320075807623,5.12043043005014,2.65334147165409,0.0128178031611649,0.0314562135936915,-3.54436636839153
"135","1568592_at","TRIM69","140691","tripartite motif containing 69",-2.12723463951608,5.564512980093,-4.9126124787455,3.26638859829132e-05,0.000273010574975198,2.15433253225284
"136","1568618_a_at","GALNT1","2589","polypeptide N-acetylgalactosaminyltransferase 1",-2.14591775830328,4.84224667198721,-4.49438767162797,0.000103938263135291,0.000693551683102763,1.02909454959937
"137","1568678_s_at","FGFR1OP","11116","FGFR1 oncogene partner",0.713599721004234,2.82058953130575,2.02702384207937,0.0519796303530735,0.0960008318321438,-4.79612078848697
"138","1568680_s_at","YTHDC2","64848","YTH domain containing 2",0.170025178458751,5.26672673621844,0.268076724241979,0.79054573182037,0.835228245024085,-6.71855982331352
"139","1568736_s_at","DLGAP1","9229","DLG associated protein 1",1.10760460760085,3.3650203853696,2.39759841622796,0.0231939414453736,0.0505309992525489,-4.08267045702134
"140","1568780_at","LOC729732","729732","uncharacterized LOC729732",0.97034425801655,5.59210255500366,1.41093469215494,0.168945665399595,0.244456505812963,-5.77299307374576
"141","1568791_s_at","EDNRB-AS1","100505518","EDNRB antisense RNA 1",1.61416942218233,3.82646326190747,2.51309977400755,0.0178040161730494,0.0409543095672937,-3.84383552402778
"142","1568815_a_at","DDX50","79009","DExD-box helicase 50",0.94223060361822,5.99641020265013,1.73878286446331,0.0927242552988812,0.150756270093268,-5.28851995326429
"143","1568834_s_at","CCDC90B","60492","coiled-coil domain containing 90B",0.772782356294544,4.56942646687309,1.52666207248932,0.137723531220287,0.207365161752548,-5.61170356380489
"144","1568934_at","CX3CR1","1524","C-X3-C motif chemokine receptor 1",0.711694417208864,4.03590660754931,1.46105555968631,0.154795505838593,0.227819707280496,-5.70448075016816
"145","1569003_at","VMP1","81671","vacuole membrane protein 1",-1.83172203506463,4.51263478799448,-3.0269187503082,0.00515444084709168,0.0154480161096578,-2.70140031308128
"146","1569030_s_at","NUB1","51667","negative regulator of ubiquitin like proteins 1",-0.716888449385576,4.65330059090348,-1.09813605506001,0.281216235828551,0.367036850294013,-6.1523328948617
"147","1569077_x_at","ZNF836","162962","zinc finger protein 836",-0.382810797535868,4.62503579968877,-0.864037657677857,0.394686893402418,0.479203304861823,-6.37903266208655
"148","1569086_at","EML2-AS1","100287177","EML2 antisense RNA 1",-0.152959816851697,3.99249269871657,-0.416378392828946,0.680211397195004,0.743975456644874,-6.66696975214158
"149","1569095_at","MIR3945HG","731424","MIR3945 host gene",-0.568674889763757,3.64588361501217,-1.62636482742089,0.114735724717702,0.178630204660765,-5.46413520186468
"150","1569110_x_at","LOC728613","728613","programmed cell death 6 pseudogene",-0.26364007243015,5.3939499376949,-0.390933690199783,0.698715375127852,0.761326307527973,-6.67739531874532
"151","1569129_s_at","C3orf38","285237","chromosome 3 open reading frame 38",-0.218423684256249,4.60078200041356,-0.575500862937166,0.56940993131052,0.645341912605438,-6.58711462347603
"152","1569594_a_at","NEMF","9147","nuclear export mediator factor",0.938319146238032,3.79206172558602,1.57466473325347,0.126226225542967,0.192901788172049,-5.54163357104881
"153","1569642_at","F2R","2149","coagulation factor II thrombin receptor",-1.21926679912381,4.6474658945221,-2.9800498440908,0.00579353401196755,0.0168262566951892,-2.81045003508718
"154","1569652_at","MLLT3","4300","MLLT3 super elongation complex subunit",0.58999060784965,3.66395676887696,0.912782383906135,0.368914216001674,0.454889031765045,-6.33601622007311
"155","1569940_at","SLC6A16","28968","solute carrier family 6 member 16",2.26234638255792,3.69830858456551,4.7426349599188,5.23237733427909e-05,0.000400817975303315,1.69568247403934
"156","1570025_at","TACC2","10579","transforming acidic coiled-coil containing protein 2",0.764636199960374,3.9627521592772,1.53247806981452,0.136286761361395,0.205447966996247,-5.60331155710577
"157","1570064_at","LOC100419741","100419741","zinc finger protein 772 pseudogene",0.640281683828563,3.14787609045646,1.63684605877289,0.112515046177914,0.175970475309633,-5.44817012009393
"158","1570155_at","LINC01111","101926978","long intergenic non-protein coding RNA 1111",0.731430154086132,3.9462474641437,1.43452690774824,0.162162553259869,0.236591976677574,-5.74100154004178
"159","1570210_x_at","PPP6R2","9701","protein phosphatase 6 regulatory subunit 2",1.2425437389352,7.19339643386467,2.05197576712545,0.04933560312022,0.0922927848917183,-4.75079677908288
"160","1570505_at","ABCB4","5244","ATP binding cassette subfamily B member 4",0.454855374478423,4.41832771885552,0.618005657149719,0.541414876045374,0.619000808438169,-6.56154044863068
"161","1598_g_at","GAS6","2621","growth arrest specific 6",-1.15398514599023,6.60705161116069,-2.64151699090199,0.0131818800691086,0.032134812704705,-3.57000029432063
"162","1729_at","TRADD","8717","TNFRSF1A associated via death domain",-0.875106561173223,6.08546433949452,-2.42054302555001,0.0220169884325676,0.0484902249330471,-4.03580925346591
"163","200004_at","EIF4G2","1982","eukaryotic translation initiation factor 4 gamma 2",1.367872155389,5.83945470861368,2.39181259701658,0.0234996673645603,0.0510867836029779,-4.09444055560497
