"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"36","1553979_at","ZNF121","7675","zinc finger protein 121",-0.598754442533667,2.67716032131755,-1.63659464546439,0.112567893206777,0.228506558625241,-5.18412625442692
"37","1554078_s_at","DNAJA3","9093","DnaJ heat shock protein family (Hsp40) member A3",-0.505314503990936,8.43177404306998,-1.40039368857146,0.172047910877764,0.301195757247847,-5.51904898616203
"38","1554080_at","CNOT9","9125","CCR4-NOT transcription complex subunit 9",-0.401471203921538,3.41076031962729,-0.89111535291657,0.380231391936321,0.522106846682629,-6.08136058395859
"39","1554085_at","DDX51","317781","DEAD-box helicase 51",-0.336238925496898,4.37102880083159,-0.976139695077289,0.337101273556575,0.479520028663811,-6.00354521608463
"40","1554167_a_at","GOLGA7","51125","golgin A7",0.637180903977213,3.2643098165705,1.89581754847129,0.0680307606921714,0.168697899824506,-4.76776342514008
"41","1554239_s_at","ZADH2","284273","zinc binding alcohol dehydrogenase domain containing 2",0.322449230051186,4.50011148795879,1.08240568944753,0.288027262921737,0.429922783788489,-5.89701766965676
"42","1554356_at","GINS4","84296","GINS complex subunit 4",-0.342686094586349,3.66129874505931,-0.995166334883709,0.327920720276431,0.470272095117568,-5.98522336399351
"43","1554455_at","LINS1","55180","lines homolog 1",-0.905199084742692,4.90196478452884,-1.74906895562009,0.0909012074293751,0.199330893206077,-5.00948964053626
"44","1554595_at","SYMPK","8189","symplekin",0.199400562876837,8.27326311406311,0.525895735993581,0.602975854071101,0.717845332611335,-6.33800858559636
"45","1554667_s_at","METTL8","79828","methyltransferase like 8",-0.579507805272159,3.86804641482157,-1.23727388703164,0.225951331212507,0.3608249699782,-5.72378555691874
"46","1554703_at","ARHGEF10","9639","Rho guanine nucleotide exchange factor 10",-0.459255870835596,3.91346790715971,-1.39504031697542,0.173640510411893,0.302674700337632,-5.52612080541897
"47","1555136_at","FGD6","55785","FYVE, RhoGEF and PH domain containing 6",0.248610079984762,3.80788602710571,0.538401549626417,0.594425583755103,0.711231796567679,-6.33134972418338
"48","1555225_at","C1orf43","25912","chromosome 1 open reading frame 43",0.442097504297406,3.22080976433147,0.951841835041825,0.349075863467008,0.490846137518743,-6.0264619581552
"49","1555372_at","BCL2L11","10018","BCL2 like 11",-1.7350192660767,6.3383207410781,-3.13390642463492,0.00393745850480992,0.034331576639131,-2.22112284398239
"50","1555374_at","TTL","150465","tubulin tyrosine ligase",0.298009651589605,5.13806512228241,0.749408555871367,0.459672119517448,0.594393448588065,-6.19607706179605
"51","1555420_a_at","KLF7","8609","Kruppel like factor 7",0.440636414972595,2.95665529005312,1.00092737009331,0.325174941917711,0.467330452303952,-5.97961069080646
"52","1555480_a_at","FBLIM1","54751","filamin binding LIM protein 1",0.750538478950727,3.79132489157409,1.85849955174313,0.0733175315079303,0.176390270975873,-4.83068264470872
"53","1555495_a_at","CWC27","10283","CWC27 spliceosome associated cyclophilin",-0.0579735260469034,3.65028851934511,-0.140186778684363,0.889485558713443,0.928348810890943,-6.46715416171535
"54","1555575_a_at","KDELR1","10945","KDEL endoplasmic reticulum protein retention receptor 1",0.385300568404752,7.29459253487163,1.27406046525615,0.212799483532696,0.345789282058565,-5.67957594878066
"55","1555579_s_at","PTPRM","5797","protein tyrosine phosphatase receptor type M",-1.43349510346875,3.03781454304917,-4.23215083749278,0.000213719156531949,0.0071722154432037,0.518786171587616
"56","1555689_at","CD80","941","CD80 molecule",0.974696027661661,3.7424148704705,1.82490297587163,0.0783759102618361,0.184169702984303,-4.88649054762992
"57","1555758_a_at","CDKN3","1033","cyclin dependent kinase inhibitor 3",-0.0905266662177642,3.19194775370849,-0.273774286340078,0.786206626185411,0.856657530340217,-6.43925698273461
"58","1555832_s_at","KLF6","1316","Kruppel like factor 6",-0.372223452976677,5.19094676330954,-0.954863916408588,0.347571198163647,0.489241606341228,-6.02364111946971
"59","1555837_s_at","POLR2B","5431","RNA polymerase II subunit B",-0.907795426416178,5.61508727512848,-2.08421410805635,0.0460957075065943,0.131697361078642,-4.43568965303257
"60","1555851_s_at","SELENOW","6415","selenoprotein W",0.143745338370332,7.96909219374089,0.442897462073153,0.661139653103429,0.761706843487027,-6.37830256766862
"61","1555870_at","RNF207","388591","ring finger protein 207",0.196042480501907,3.93298154351694,0.628583624283234,0.534561850042853,0.66258096058428,-6.27880747885631
"62","1555878_at","RPS24","6229","ribosomal protein S24",-1.01169508819646,2.99683928320873,-3.09647673786596,0.00432817217531873,0.0362506868708749,-2.30864268907201
"63","1555889_a_at","CRTAP","10491","cartilage associated protein",0.234267860867815,7.00376232194802,0.533122398598365,0.598027844781657,0.71370111002711,-6.33417937416047
"64","1555989_at","DAAM1","23002","dishevelled associated activator of morphogenesis 1",-0.136126940552946,4.61611000480841,-0.21425420096552,0.831854401312753,0.888646789653237,-6.45390375636303
"65","1556057_s_at","NEUROD1","4760","neuronal differentiation 1",0.526039057249001,3.48097829281489,1.24682458964528,0.222479422756798,0.357259120791246,-5.71241901703515
"66","1556308_at","PRRT3","285368","proline rich transmembrane protein 3",0.728121059324299,4.12771420088118,2.0774655120337,0.0467578968305796,0.13283717769532,-4.44798858674546
"67","1556316_s_at","MIF-AS1","284889","MIF antisense RNA 1",0.526580224634991,6.3402645036181,1.41297695496844,0.168349760121806,0.296732998703101,-5.50233378621131
"68","1556346_at","COTL1","23406","coactosin like F-actin binding protein 1",-0.618486002229936,4.36992899107705,-1.64490235175761,0.11083248461837,0.226089307935502,-5.17155228938496
"69","1556364_at","ADAMTS9-AS2","100507098","ADAMTS9 antisense RNA 2",0.0336399142453878,4.28943177272378,0.0595615344752547,0.952915094861844,0.965591927198109,-6.47528879102103
"70","1556467_at","ZNF80","7634","zinc finger protein 80",0.252637026903651,3.76362026857498,0.791371065275035,0.435179033838749,0.57266846400346,-6.16407954487476
"71","1556499_s_at","COL1A1","1277","collagen type I alpha 1 chain",1.40085149256686,7.25617041044227,2.83419300821097,0.00829709443047181,0.0488754715847664,-2.90678892827749
"72","1556744_a_at","ZNF654","55279","zinc finger protein 654",0.55592659881107,4.18639592182026,0.994324567542074,0.32832323886447,0.470682143215862,-5.9860409254012
"73","1556821_x_at","DLEU2","8847","deleted in lymphocytic leukemia 2",-0.798865761048966,4.39044671964434,-1.88962650724634,0.0688843372386755,0.169668132661704,-4.77826882337288
"74","1556950_s_at","SERPINB6","5269","serpin family B member 6",-0.697726050433042,4.64842220151791,-1.59517988564848,0.121558362784454,0.240904258521678,-5.2460209492236
"75","1557070_at","TFAP2A-AS1","100130275","TFAP2A antisense RNA 1",-0.246586526998256,3.86234105545613,-0.57282278733622,0.571197899872526,0.693094656382743,-6.31223092409523
"76","1557089_at","KIF5C","3800","kinesin family member 5C",1.04028230084318,5.92649242577057,1.95151399213924,0.0607549959656121,0.157953994012535,-4.67206779284619
"77","1557165_s_at","KLHL18","23276","kelch like family member 18",-0.123591086426777,4.01981134099482,-0.275497376832316,0.784895736501848,0.856006703386844,-6.43878000481519
"78","1557293_at","MIR570HG","440993","MIR570 host gene",-0.550932455663965,2.88392384054065,-1.65122003777911,0.109527705007984,0.22501951405457,-5.16195515667045
"79","1557347_at","MCPH1","79648","microcephalin 1",0.388953845109923,4.16787395998205,0.809047457011779,0.425103143570827,0.563963651197972,-6.15010167690692
"80","1557360_at","LRPPRC","10128","leucine rich pentatricopeptide repeat containing",0.193288624266407,5.81702070262292,0.487375906893541,0.62967107268742,0.737875796934431,-6.35755352765132
"81","1557432_at","RASAL2","9462","RAS protein activator like 2",0.377386397426155,2.74824196447276,0.810200465147231,0.424450924347519,0.563816333862863,-6.14917967374227
"82","1557458_s_at","SHB","6461","SH2 domain containing adaptor protein B",0.558984319138373,3.32118506247863,1.28266755404899,0.209807922370027,0.342081818500727,-5.66906532395408
"83","1557570_a_at","LINC01305","285084","long intergenic non-protein coding RNA 1305",-0.0794483330921425,4.3151989441164,-0.136770016563912,0.892161577292964,0.92984956193164,-6.46763201415219
"84","1557633_at","POM121L8P","29797","POM121 transmembrane nucleoporin like 8, pseudogene",0.54556459473362,4.23172013858415,1.39457009607874,0.173780950763736,0.302785368249116,-5.5267408422195
"85","1557828_a_at","TMEM267","64417","transmembrane protein 267",-0.343552983297122,5.60741271621234,-0.727835686205334,0.472574200467908,0.606029875250618,-6.21187509097415
"86","1557965_at","MTERF4","130916","mitochondrial transcription termination factor 4",-0.314590070632885,4.39220892327169,-0.90372287213487,0.373619126877434,0.515830906381466,-6.07024350372364
"87","1558142_at","TNRC6B","23112","trinucleotide repeat containing adaptor 6B",-0.0684043959381864,3.28978545202589,-0.203694858970022,0.840020459269223,0.893976541309433,-6.45613039832311
"88","1558369_at","MPHOSPH9","10198","M-phase phosphoprotein 9",0.0757237469739445,3.84767547022057,0.202641301639649,0.840836238406868,0.894454781145857,-6.45634640691063
"89","1558467_a_at","UGGT2","55757","UDP-glucose glycoprotein glucosyltransferase 2",0.117833727526445,3.56551909243027,0.250094784254372,0.804284540211389,0.867807954517077,-6.44551016071642
"90","1558508_a_at","C1orf53","388722","chromosome 1 open reading frame 53",1.03132689255864,3.30201413457769,2.91858852043779,0.00674601487552891,0.0435738592840164,-2.71735123596894
"91","1558546_at","DNASE1","1773","deoxyribonuclease 1",0.0802998334802307,4.79251370892501,0.215278458429945,0.831063292576621,0.888281495375896,-6.45368180478973
"92","1558620_at","ZNF621","285268","zinc finger protein 621",-0.303385005045914,3.00914753833697,-0.924713016924614,0.362777682037477,0.505551011927929,-6.05140812562721
"93","1558685_a_at","CH17-340M24.3","158960","uncharacterized protein BC009467",-0.182205657461808,5.37356693819033,-0.454666111521782,0.652748643734782,0.755922626149546,-6.3730027004119
"94","1558956_s_at","IFT80","57560","intraflagellar transport 80",-0.253842684495563,2.36078699949755,-0.808010515648064,0.425690233556352,0.564556988458277,-6.1509297966765
"95","1559025_at","SEPTIN9","10801","septin 9",-0.54136891121028,3.52949661811582,-1.38290075443035,0.177294903929535,0.307316241804865,-5.5420697560026
"96","1559170_at","ANKRD20A5P","440482","ankyrin repeat domain 20 family member A5, pseudogene",1.25829690330419,3.28814986737512,2.10180555619666,0.0444085040917742,0.128976353250714,-4.40349334236431
"97","1559263_s_at","ZC3H12D","340152","zinc finger CCCH-type containing 12D",-0.648235742269581,7.1100715702414,-1.58181207663263,0.124583558960307,0.243968357247182,-5.2657170873714
"98","1559399_s_at","ZCCHC10","54819","zinc finger CCHC-type containing 10",-0.163043401264765,2.96361154098314,-0.459289432248884,0.649464764069232,0.754066509216994,-6.37088317196707
"99","1559413_at","TCP11L2","255394","t-complex 11 like 2",-0.0295697221126634,3.7420126477283,-0.0715184507680967,0.943478116338866,0.960462770983458,-6.47449692633893
"100","1559419_at","CACNB2","783","calcium voltage-gated channel auxiliary subunit beta 2",0.526134429195965,5.6472383413795,1.06825927374609,0.294251761802301,0.435298964090953,-5.91178588310845
"101","1559584_a_at","C16orf54","283897","chromosome 16 open reading frame 54",-1.00416660558514,3.08211601865267,-2.70708358743519,0.0112780662851067,0.0581839247302893,-3.18622366705777
"102","1559640_at","ANKFN1","162282","ankyrin repeat and fibronectin type III domain containing 1",1.18084055296058,4.39268156749671,2.30555161931037,0.0285151268225465,0.0997535242483711,-4.01665391614312
"103","1559646_a_at","LINC00184","100302691","long intergenic non-protein coding RNA 184",1.68043729773373,3.15729709637664,3.6132320911116,0.00113535100256446,0.0177422071477112,-1.06053351571269
"104","1559701_s_at","NDST2","8509","N-deacetylase and N-sulfotransferase 2",-0.23728140619901,3.26687900134954,-0.743144877391521,0.463396711614235,0.598021992355276,-6.20070973769412
"105","1560060_s_at","VPS37C","55048","VPS37C subunit of ESCRT-I",-0.507117902635047,7.39934605800497,-1.55180266849522,0.131600116449175,0.252744847814139,-5.30942667553168
"106","1560089_at","SLC25A25-AS1","100289019","SLC25A25 antisense RNA 1",-0.128914266259354,5.33541414287546,-0.310215764420126,0.758624490548393,0.836766958563896,-6.42853565847767
"107","1560105_at","PTPRB","5787","protein tyrosine phosphatase receptor type B",0.591203823382096,2.65903171039804,1.49125988440117,0.14673610617037,0.273740138913948,-5.39545252847146
"108","1560119_at","LINC00937","389634","long intergenic non-protein coding RNA 937",0.463982716731766,3.996118838343,1.21900597960739,0.232705254708384,0.36859301549793,-5.74530805543711
"109","1560131_at","LOC100506497","100506497","uncharacterized LOC100506497",0.750015452852757,3.72353274094963,1.51364947780501,0.140982647483011,0.264965990637297,-5.36397740860016
"110","1560132_a_at","LOC101927432","101927432","uncharacterized LOC101927432",0.373517777208558,2.75733494205478,1.33236284735859,0.193159191000015,0.323830421124195,-5.60715345958038
"111","1560690_at","LINC01153","101927889","long intergenic non-protein coding RNA 1153",0.854128261910425,3.07631441034591,1.71910362360095,0.0962982209562253,0.207245382354118,-5.05693735479608
"112","1560814_a_at","CCDC32","90416","coiled-coil domain containing 32",-0.453822663666948,3.15387614832006,-0.991040388928266,0.329896900386349,0.472267300304855,-5.9892244959788
"113","1561130_at","HECTD4","283450","HECT domain E3 ubiquitin protein ligase 4",0.348766409092953,5.52372078831346,0.617062858033884,0.542027910986468,0.669164121300419,-6.28596080573259
"114","1561394_s_at","KIAA1755","85449","KIAA1755",-0.647865715496474,3.26431994094391,-1.65634468697619,0.108478730783234,0.223874082773545,-5.15414811449617
"115","1561973_at","SMARCC2","6601","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",-0.239315515889957,3.43605602085337,-0.733328025894163,0.469269609230233,0.603517493616582,-6.20789512781638
"116","1562020_s_at","NT5DC4","284958","5'-nucleotidase domain containing 4",-0.0628741562350825,4.20950437195673,-0.0924670752162188,0.926965398255817,0.950993472111495,-6.47276145298076
"117","1562412_at","GPR89B","51463","G protein-coupled receptor 89B",-0.0554592028262686,3.86036192165832,-0.178627095045714,0.859477691709217,0.907230115825829,-6.46096702484633
"118","1562477_at","EBF2","64641","EBF transcription factor 2",0.418775135560046,3.10519022341022,1.07110305916356,0.292992914274789,0.434378404306766,-5.90883147724678
"119","1562720_at","LINC02254","101927286","long intergenic non-protein coding RNA 2254",0.575329629134488,3.21828702262857,1.31991568304744,0.197230264392344,0.328880040211438,-5.62285587052874
"120","1562743_at","ZNF33B","7582","zinc finger protein 33B",0.662540630599071,3.61940642951637,1.27091378490908,0.213901230381838,0.346655667222593,-5.68340280889701
"121","1563088_a_at","AATBC","284837","apoptosis associated transcript in bladder cancer",-0.709001903053641,4.28924035798805,-2.20013797512898,0.0359505206567716,0.113806439347254,-4.21994361838775
"122","1563431_x_at","CALM3","808","calmodulin 3",0.516328561070134,4.00734765608787,1.35087098449778,0.187226305638058,0.317043874102702,-5.58356507854529
"123","1563521_at","MOB3B","79817","MOB kinase activator 3B",0.693034056603482,3.77675076255632,1.36641724619841,0.182353136543849,0.31259431517092,-5.56353085255058
"124","1563533_at","GADL1","339896","glutamate decarboxylase like 1",0.137150714643681,3.30134153565924,0.261891829350031,0.795263720900288,0.863043764743442,-6.44246516867325
"125","1563674_at","FCRL2","79368","Fc receptor like 2",-1.39781884158466,4.21483203437592,-3.91561418943674,0.000505566593716982,0.0115309171685619,-0.297722757643364
"126","1564520_s_at","PRMT5","10419","protein arginine methyltransferase 5",-0.534868282980803,4.20033224104529,-1.23891538737578,0.225351726450658,0.360295017695567,-5.72183754003963
"127","1564637_a_at","FAM98B","283742","family with sequence similarity 98 member B",-0.166559365890252,2.70007966872688,-0.436813820907067,0.665494998561165,0.765632177028049,-6.38098852134466
"128","1564878_at","LINC01922","101927606","long intergenic non-protein coding RNA 1922",0.455167547995932,3.17295862388032,1.26573180677499,0.215725026543691,0.348771298420857,-5.68968652062909
"129","1564970_at","SETDB2","83852","SET domain bifurcated histone lysine methyltransferase 2",0.132526675207843,2.71585407266946,0.424177222785337,0.674579596372709,0.773307669134648,-6.38645047054168
"130","1565639_a_at","PMP22","5376","peripheral myelin protein 22",0.599084076232199,6.31051501997789,1.07246849466769,0.292389836148291,0.433802928530192,-5.90741035502571
"131","1566342_at","SOD2","6648","superoxide dismutase 2",-0.352499013049986,6.55423486993988,-0.594161292253029,0.557030276645639,0.681846945669632,-6.2997977866042
"132","1566558_x_at","BAIAP2-DT","440465","BAIAP2 divergent transcript",-0.433647527172789,3.03590674345211,-1.16265054190433,0.254488732174097,0.394535718812146,-5.80988157003145
"133","1566761_a_at","LINC00884","401106","long intergenic non-protein coding RNA 884",0.929527610588365,5.09529744663369,1.93336424805097,0.0630477809101462,0.161430918411898,-4.70348513068163
"134","1567213_at","PNN","5411","pinin, desmosome associated protein",-1.35419656022297,5.12043043005014,-3.06437781451479,0.00469243604478073,0.0375188781150404,-2.38328985404524
"135","1568592_at","TRIM69","140691","tripartite motif containing 69",-0.966608655578419,5.564512980093,-2.65233850787502,0.0128483174068678,0.0626399997239844,-3.30427861731766
"136","1568618_a_at","GALNT1","2589","polypeptide N-acetylgalactosaminyltransferase 1",-1.37853968613646,4.84224667198721,-3.43050368612982,0.00183573481822669,0.0233724069023515,-1.51097188279987
"137","1568678_s_at","FGFR1OP","11116","FGFR1 oncogene partner",0.0398708582959113,2.82058953130575,0.13456773120277,0.893887101387893,0.931257349239464,-6.46793377487655
"138","1568680_s_at","YTHDC2","64848","YTH domain containing 2",-1.46268397161382,5.26672673621844,-2.74017015072067,0.0104179255286786,0.0553537135898407,-3.11419189180831
"139","1568736_s_at","DLGAP1","9229","DLG associated protein 1",0.576457354137956,3.3650203853696,1.4826547509333,0.148997059406682,0.276473964012523,-5.40744310489685
"140","1568780_at","LOC729732","729732","uncharacterized LOC729732",0.173884635669394,5.59210255500366,0.300416264537122,0.766011600485648,0.842510000642687,-6.43154944954538
"141","1568791_s_at","EDNRB-AS1","100505518","EDNRB antisense RNA 1",1.16274602087257,3.82646326190747,2.15093178430027,0.0399837113627713,0.121411725036239,-4.31254461480372
"142","1568815_a_at","DDX50","79009","DExD-box helicase 50",0.0854819066078711,5.99641020265013,0.187431899275728,0.852632622811225,0.90248502839248,-6.45934028771511
"143","1568834_s_at","CCDC90B","60492","coiled-coil domain containing 90B",-0.00585653409568998,4.56942646687309,-0.0137469880320734,0.98912636319741,0.991790087038155,-6.47698582739539
"144","1568934_at","CX3CR1","1524","C-X3-C motif chemokine receptor 1",0.622916583867953,4.03590660754931,1.51944234507758,0.139524145365079,0.26379106915308,-5.3557689292832
"145","1569003_at","VMP1","81671","vacuole membrane protein 1",-1.33949958594671,4.51263478799448,-2.63005564801348,0.0135439364268292,0.0644774426357423,-3.35191893587528
"146","1569030_s_at","NUB1","51667","negative regulator of ubiquitin like proteins 1",0.8777384396394,4.65330059090348,1.59753670885515,0.121031322221956,0.240169542460129,-5.24253406289782
"147","1569077_x_at","ZNF836","162962","zinc finger protein 836",-0.584047000810772,4.62503579968877,-1.56630902459387,0.128169072694916,0.247811423569118,-5.28838548734736
"148","1569086_at","EML2-AS1","100287177","EML2 antisense RNA 1",0.55212351232318,3.99249269871657,1.78578113946526,0.0846400860284139,0.192333282316079,-4.95046303787437
"149","1569095_at","MIR3945HG","731424","MIR3945 host gene",0.830927572261948,3.64588361501217,2.82356800261781,0.00851463092606291,0.0496727818620173,-2.93042262591724
"150","1569110_x_at","LOC728613","728613","programmed cell death 6 pseudogene",-0.988767033682554,5.3939499376949,-1.74207486678394,0.0921374665735512,0.201276489479127,-5.0206233298143
"151","1569129_s_at","C3orf38","285237","chromosome 3 open reading frame 38",-1.16921367697965,4.60078200041356,-3.66033890560567,0.00100196648148208,0.0168846025203828,-0.943028705742142
"152","1569594_a_at","NEMF","9147","nuclear export mediator factor",-0.570800975666036,3.79206172558602,-1.13816018688055,0.264407590598352,0.404783254928156,-5.83707825222751
"153","1569642_at","F2R","2149","coagulation factor II thrombin receptor",-0.0167920110707671,4.6474658945221,-0.0487650475631426,0.961442220212685,0.972280120991635,-6.47587971818762
"154","1569652_at","MLLT3","4300","MLLT3 super elongation complex subunit",0.869087711467944,3.66395676887696,1.59759584071018,0.121018123195017,0.240169542460129,-5.24244652297459
"155","1569940_at","SLC6A16","28968","solute carrier family 6 member 16",-0.402607841076673,3.69830858456551,-1.00282231141457,0.324275240783541,0.466535690321866,-5.97775795412459
"156","1570025_at","TACC2","10579","transforming acidic coiled-coil containing protein 2",0.517675292950866,3.9627521592772,1.23275851672189,0.227606880456234,0.363087375637816,-5.72913212675275
"157","1570064_at","LOC100419741","100419741","zinc finger protein 772 pseudogene",0.403937254951495,3.14787609045646,1.22696402320298,0.229744726270745,0.365725339098973,-5.73596757072349
"158","1570155_at","LINC01111","101926978","long intergenic non-protein coding RNA 1111",0.691837975934849,3.9462474641437,1.61220920203915,0.117792389508849,0.235409839825358,-5.2207299536142
"159","1570210_x_at","PPP6R2","9701","protein phosphatase 6 regulatory subunit 2",0.199247199298998,7.19339643386467,0.390961442118839,0.698695087698207,0.790141610050046,-6.40005191719935
"160","1570505_at","ABCB4","5244","ATP binding cassette subfamily B member 4",0.328005795945615,4.41832771885552,0.52951930493913,0.600492414695811,0.715521805822605,-6.33609495918233
"161","1598_g_at","GAS6","2621","growth arrest specific 6",-0.146111309485045,6.60705161116069,-0.397391142706665,0.694000930562916,0.787653010031626,-6.39750456648196
"162","1729_at","TRADD","8717","TNFRSF1A associated via death domain",0.10767139443996,6.08546433949452,0.353861540999994,0.726013031612591,0.810764760337491,-6.41394676144472
"163","200004_at","EIF4G2","1982","eukaryotic translation initiation factor 4 gamma 2",-1.2518539610047,5.83945470861368,-2.60085695962056,0.0145084813656952,0.0672453952621259,-3.41397751117984
"164","200005_at","EIF3D","8664","eukaryotic translation initiation factor 3 subunit D",-0.939006373222482,7.45945359804816,-2.26949777722721,0.0308851599011204,0.103922729190627,-4.08692336177005
